ticker,symbol,name,sector,industry,marketCap,currency,exchange,quoteType,isin
MANCREDIT.NS,MANCREDIT,Mangal Credit and Fincorp Limited,Financial Services,Credit Services,3608729344,INR,NSE,EQUITY,
MASFIN.NS,MASFIN,MAS Financial Services Limited,Financial Services,Credit Services,57687515136,INR,NSE,EQUITY,
MASKINVEST.NS,MASKINVEST,Mask Investments Limited,Financial Services,Capital Markets,503497504,INR,NSE,EQUITY,
MASTERTR.NS,MASTERTR,Master Trust Limited,Financial Services,Capital Markets,14971186176,INR,NSE,EQUITY,
MCX.NS,MCX,Multi Commodity Exchange of India Limited,Financial Services,Financial Data & Stock Exchanges,517376212992,INR,NSE,EQUITY,
MFSL.NS,MFSL,Max Financial Services Limited,Financial Services,Insurance - Life,576203653120,INR,NSE,EQUITY,
MONARCH.NS,MONARCH,Monarch Networth Capital Limited,Financial Services,Capital Markets,24359053312,INR,NSE,EQUITY,
MONEYBOXX.NS,MONEYBOXX,Moneyboxx Finance Limited,Financial Services,Credit Services,4380454400,INR,NSE,EQUITY,
MOTILALOFS.NS,MOTILALOFS,Motilal Oswal Financial Services Limited,Financial Services,Capital Markets,500841611264,INR,NSE,EQUITY,
MUFIN.NS,MUFIN,Mufin Green Finance Limited,Financial Services,Credit Services,19436564480,INR,NSE,EQUITY,
MUTHOOTCAP.NS,MUTHOOTCAP,Muthoot Capital Services Limited,Financial Services,Credit Services,4476195840,INR,NSE,EQUITY,
MUTHOOTFIN.NS,MUTHOOTFIN,Muthoot Finance Limited,Financial Services,Credit Services,1545185001472,INR,NSE,EQUITY,
MUTHOOTMF.NS,MUTHOOTMF,MUTHOOT MICROFIN LIMITED,Financial Services,Credit Services,29535713280,INR,NSE,EQUITY,
NAGREEKCAP.NS,NAGREEKCAP,Nagreeka Capital & Infrastructure Ltd.,Financial Services,Asset Management,358710880,INR,NSE,EQUITY,
NAHARCAP.NS,NAHARCAP,Nahar Capital and Financial Services Limited,Financial Services,Capital Markets,4338932224,INR,NSE,EQUITY,
NAM-INDIA.NS,NAM-INDIA,Nippon Life India Asset Management Limited,Financial Services,Asset Management,552627404800,INR,NSE,EQUITY,
NBIFIN.NS,NBIFIN,N.B.I. Industrial Finance Company Limited,Financial Services,Capital Markets,6635115520,INR,NSE,EQUITY,
NDGL.NS,NDGL,Naga Dhunseri Group Limited,Financial Services,Capital Markets,2892399872,INR,NSE,EQUITY,
NIACL.NS,NIACL,The New India Assurance Company Limited,Financial Services,Insurance - Diversified,274243682304,INR,NSE,EQUITY,
NIVABUPA.NS,NIVABUPA,Niva Bupa Health Insurance Company Limited,Financial Services,Insurance - Life,142987296768,INR,NSE,EQUITY,
NORTHARC.NS,NORTHARC,Northern Arc Capital Limited,Financial Services,Credit Services,41035735040,INR,NSE,EQUITY,
NSIL.NS,NSIL,Nalwa Sons Investments Limited,Financial Services,Asset Management,34058745856,INR,NSE,EQUITY,
NUVAMA.NS,NUVAMA,Nuvama Wealth Management Limited,Financial Services,Asset Management,261437259776,INR,NSE,EQUITY,
ONELIFECAP.NS,ONELIFECAP,Onelife Capital Advisors Limited,Financial Services,Capital Markets,221209280,INR,NSE,EQUITY,
OSWALGREEN.NS,OSWALGREEN,Oswal Greentech Limited,Financial Services,Asset Management,8600539136,INR,NSE,EQUITY,
PAISALO.NS,PAISALO,Paisalo Digital Limited,Financial Services,Credit Services,34052497408,INR,NSE,EQUITY,
PFC.NS,PFC,Power Finance Corporation Limited,Financial Services,Credit Services,1109599584256,INR,NSE,EQUITY,
PFS.NS,PFS,PTC India Financial Services Limited,Financial Services,Credit Services,21236482048,INR,NSE,EQUITY,
PILANIINVS.NS,PILANIINVS,Pilani Investment and Industries Corporation Limited,Financial Services,Asset Management,57365327872,INR,NSE,EQUITY,
PIRAMALFIN.NS,PIRAMALFIN,PIRAMAL FINANCE LIMITED,Financial Services,Credit Services,346351599616,INR,NSE,EQUITY,
PNB.NS,PNB,Punjab National Bank,Financial Services,Banks - Regional,1345853587456,INR,NSE,EQUITY,
PNBGILTS.NS,PNBGILTS,PNB Gilts Ltd.,Financial Services,Capital Markets,14420611072,INR,NSE,EQUITY,
