ticker,symbol,name,sector,industry,marketCapCr
RKEC.NS,RKEC,"RKEC Projects Limited","Industrials","Engineering & Construction",130
USK.NS,USK,"Udayshivakumar Infra Limited","Industrials","Engineering & Construction",130
AAATECH.NS,AAATECH,"AAA Technologies Limited","Technology","Information Technology Services",129
COMPUSOFT.NS,COMPUSOFT,"Compucom Software Limited","Consumer Defensive","Education & Training Services",129
GTL.NS,GTL,"GTL Limited","Communication Services","Telecom Services",129
SADBHIN.NS,SADBHIN,"Sadbhav Infrastructure Project Limited","Industrials","Engineering & Construction",128
BAGFILMS.NS,BAGFILMS,"B.A.G. Films and Media Limited","Communication Services","Broadcasting",128
LATTEYS.NS,LATTEYS,"Latteys Industries Limited","Industrials","Specialty Industrial Machinery",127
LAMBODHARA.NS,LAMBODHARA,"Lambodhara Textiles Limited","Consumer Cyclical","Textile Manufacturing",127
LAGNAM.NS,LAGNAM,"Lagnam Spintex Limited","Consumer Cyclical","Textile Manufacturing",126
INVENTURE.NS,INVENTURE,"Inventure Growth & Securities Limited","Financial Services","Capital Markets",125
ARTNIRMAN.NS,ARTNIRMAN,"Art Nirman Limited","Real Estate","Real Estate - Development",125
OSWALSEEDS.NS,OSWALSEEDS,"ShreeOswal Seeds and Chemicals Limited","Basic Materials","Agricultural Inputs",124
PAR.NS,PAR,"Par Drugs and Chemicals Limited","Healthcare","Drug Manufacturers - Specialty & Generic",124
RPPL.NS,RPPL,"Rajshree Polypack Limited","Consumer Cyclical","Packaging & Containers",123
MITCON.NS,MITCON,"MITCON Consultancy & Engineering Services Limited","Industrials","Engineering & Construction",122
LOVABLE.NS,LOVABLE,"Lovable Lingerie Limited","Consumer Cyclical","Apparel Manufacturing",122
RAJSREESUG.NS,RAJSREESUG,"Rajshree Sugars & Chemicals Limited","Consumer Defensive","Confectioners",122
REGENCERAM.NS,REGENCERAM,"Regency Ceramics Limited","Industrials","Building Products & Equipment",121
TOTAL.NS,TOTAL,"Total Transport Systems Limited","Industrials","Integrated Freight & Logistics",121
BEARDSELL.NS,BEARDSELL,"Beardsell Limited","Industrials","Building Products & Equipment",118
DUCON.NS,DUCON,"Ducon Infratechnologies Limited","Industrials","Specialty Industrial Machinery",117
BALPHARMA.NS,BALPHARMA,"Bal Pharma Limited","Healthcare","Drug Manufacturers - Specialty & Generic",117
MOKSH.NS,MOKSH,"Moksh Ornaments Limited","Consumer Cyclical","Luxury Goods",117
GROBTEA.NS,GROBTEA,"The Grob Tea Company Limited","Consumer Defensive","Farm Products",117
TOUCHWOOD.NS,TOUCHWOOD,"Touchwood Entertainment Limited","Communication Services","Advertising Agencies",117
OBCL.NS,OBCL,"Orissa Bengal Carrier Limited","Industrials","Trucking",116
HDIL.NS,HDIL,"Housing Development and Infrastructure Limited","Real Estate","Real Estate - Diversified",113
SURYALAXMI.NS,SURYALAXMI,"Suryalakshmi Cotton Mills Limited","Consumer Cyclical","Textile Manufacturing",112
RAJMET.NS,RAJMET,"Rajnandini Metal Limited","Basic Materials","Copper",111
GLOBE.NS,GLOBE,"Globe Enterprises (India) Limited","Consumer Cyclical","Textile Manufacturing",110
LOYALTEX.NS,LOYALTEX,"Loyal Textile Mills Limited","Consumer Cyclical","Textile Manufacturing",110
NORBTEAEXP.NS,NORBTEAEXP,"Norben Tea & Exports Limited","Consumer Defensive","Farm Products",110
SELMC.NS,SELMC,"SEL Manufacturing Company Limited","Consumer Cyclical","Textile Manufacturing",108
AKSHOPTFBR.NS,AKSHOPTFBR,"Aksh Optifibre Limited","Technology","Communication Equipment",107
GENSOL.NS,GENSOL,"Gensol Engineering Limited","Technology","Solar",107
SPLIL.NS,SPLIL,"SPL Industries Limited","Consumer Cyclical","Apparel Manufacturing",107
PALASHSECU.NS,PALASHSECU,"Palash Securities Limited","Consumer Defensive","Packaged Foods",107
DIGJAMLMTD.NS,DIGJAMLMTD,"Digjam Limited","Consumer Cyclical","Textile Manufacturing",106
SIL.NS,SIL,"Standard Industries Limited","Consumer Cyclical","Textile Manufacturing",106
TOKYOPLAST.NS,TOKYOPLAST,"Tokyo Plast International Limited","Consumer Cyclical","Packaging & Containers",106
ZENITHSTL.NS,ZENITHSTL,"Zenith Steel Pipes & Industries Limited","Basic Materials","Steel",105
VAISHALI.NS,VAISHALI,"Vaishali Pharma Limited","Healthcare","Drug Manufacturers - Specialty & Generic",105
DIGIDRIVE.NS,DIGIDRIVE,"Digidrive Distributors Limited","Consumer Cyclical","Internet Retail",105
FIBERWEB.NS,FIBERWEB,"Fiberweb (India) Limited","Consumer Cyclical","Textile Manufacturing",104
KAKATCEM.NS,KAKATCEM,"Kakatiya Cement Sugar and Industries Limited","Basic Materials","Building Materials",103
RELCHEMQ.NS,RELCHEMQ,"Reliance Chemotex Industries Limited","Consumer Cyclical","Textile Manufacturing",102
GOYALALUM.NS,GOYALALUM,"Goyal Aluminiums Limited","Basic Materials","Aluminum",100
CALSOFT.NS,CALSOFT,"California Software Company Limited","Technology","Software - Application",100
DHRUV.NS,DHRUV,"Dhruv Consultancy Services Limited","Industrials","Engineering & Construction",100
AGRITECH.NS,AGRITECH,"Agri-tech (India) Limited","Consumer Defensive","Farm Products",100
IL&FSTRANS.NS,IL&FSTRANS,"IL&FS Transportation Networks Limited","Industrials","Infrastructure Operations",99
SEMAC.NS,SEMAC,"Semac Construction Limited","Industrials","Engineering & Construction",99
BHANDARI.NS,BHANDARI,"Bhandari Hosiery Exports Limited","Consumer Cyclical","Apparel Manufacturing",99
KOHINOOR.NS,KOHINOOR,"Kohinoor Foods Limited","Consumer Defensive","Packaged Foods",99
ODIGMA.NS,ODIGMA,"Odigma Consultancy Solutions Limited","Communication Services","Advertising Agencies",99
BVCL.NS,BVCL,"Barak Valley Cements Limited","Basic Materials","Building Materials",97
TRU.NS,TRU,"TruCap Finance Limited","Financial Services","Credit Services",97
AMDIND.NS,AMDIND,"AMD Industries Limited","Consumer Cyclical","Packaging & Containers",96
LPDC.NS,LPDC,"Landmark Property Development Company Limited","Real Estate","Real Estate Services",96
PATINTLOG.NS,PATINTLOG,"Patel Integrated Logistics Limited","Industrials","Integrated Freight & Logistics",95
ENERGYDEV.NS,ENERGYDEV,"Energy Development Company Limited","Utilities","Utilities - Regulated Electric",95
ATAM.NS,ATAM,"Atam Valves Limited","Industrials","Specialty Industrial Machinery",94
HILTON.NS,HILTON,"Hilton Metal Forging Limited","Industrials","Metal Fabrication",94
MOTOGENFIN.NS,MOTOGENFIN,"The Motor & General Finance Limited","Real Estate","Real Estate Services",93
HGM.NS,HGM,"Handson Global Management (HGM) Limited","Technology","Information Technology Services",92
PIONEEREMB.NS,PIONEEREMB,"Pioneer Embroideries Limited","Consumer Cyclical","Textile Manufacturing",91
AAKASH.NS,AAKASH,"Aakash Exploration Services Limited","Energy","Oil & Gas Equipment & Services",90
HISARMETAL.NS,HISARMETAL,"Hisar Metal Industries Limited","Basic Materials","Steel",89
DBSTOCKBRO.NS,DBSTOCKBRO,"DB (International) Stock Brokers Limited","Financial Services","Capital Markets",89
ORCHASP.NS,ORCHASP,"Orchasp Limited","Technology","Software - Application",88
BANARBEADS.NS,BANARBEADS,"Banaras Beads Limited","Consumer Cyclical","Footwear & Accessories",86
JHS.NS,JHS,"JHS Svendgaard Laboratories Limited","Consumer Defensive","Household & Personal Products",86
CINEVISTA.NS,CINEVISTA,"Cinevista Limited","Communication Services","Entertainment",85
GATECHDVR.NS,GATECHDVR,"GACM Technologies Limited","Financial Services","Asset Management",84
ACCURACY.NS,ACCURACY,"Accuracy Shipping Limited","Industrials","Integrated Freight & Logistics",84
NAGREEKEXP.NS,NAGREEKEXP,"Nagreeka Exports Limited","Consumer Cyclical","Textile Manufacturing",84
SUNDARAM.NS,SUNDARAM,"Sundaram Multi Pap Limited","Basic Materials","Paper & Paper Products",83
CEREBRAINT.NS,CEREBRAINT,"Cerebra Integrated Technologies Limited","Industrials","Waste Management",83
JETFREIGHT.NS,JETFREIGHT,"Jet Freight Logistics Limited","Industrials","Integrated Freight & Logistics",83
NOIDATOLL.NS,NOIDATOLL,"Noida Toll Bridge Company Limited","Industrials","Infrastructure Operations",83
ALKALI.NS,ALKALI,"Alkali Metals Limited","Basic Materials","Specialty Chemicals",82
NARMADA.NS,NARMADA,"Narmada Agrobase Limited","Basic Materials","Agricultural Inputs",80
SUVIDHAA.NS,SUVIDHAA,"Suvidhaa Infoserve Limited","Technology","Information Technology Services",80
ANMOL.NS,ANMOL,"Anmol India Limited","Energy","Thermal Coal",80
ORIENTLTD.NS,ORIENTLTD,"Orient Press Limited","Consumer Cyclical","Packaging & Containers",80
BLBLIMITED.NS,BLBLIMITED,"BLB Limited","Financial Services","Capital Markets",79
DELTAMAGNT.NS,DELTAMAGNT,"Delta Manufacturing Limited","Consumer Cyclical","Textile Manufacturing",79
SECURKLOUD.NS,SECURKLOUD,"SecureKloud Technologies Limited","Technology","Software - Application",78
AGROPHOS.NS,AGROPHOS,"Agro Phos (India) Limited","Basic Materials","Agricultural Inputs",77
CTE.NS,CTE,"Cambridge Technology Enterprises Limited","Technology","Information Technology Services",77
GAYAHWS.NS,GAYAHWS,"Gayatri Highways Limited","Industrials","Infrastructure Operations",77
PRITI.NS,PRITI,"Priti International Limited","Consumer Cyclical","Furnishings, Fixtures & Appliances",76
BANKA.NS,BANKA,"Banka BioLoo Limited","Industrials","Pollution & Treatment Controls",75
AKI.NS,AKI,"AKI India Limited","Consumer Cyclical","Footwear & Accessories",75
AJOONI.NS,AJOONI,"Ajooni Biotech Limited","Consumer Defensive","Packaged Foods",75
ROML.NS,ROML,"Raj Oil Mills Limited","Consumer Defensive","Packaged Foods",75
PRUDMOULI.NS,PRUDMOULI,"Prudential Sugar Corporation Ltd.","Consumer Defensive","Confectioners",72
GATECH.NS,GATECH,"GACM Technologies Limited","Financial Services","Asset Management",71
NIBL.NS,NIBL,"NRB Industrial Bearings Limited","Industrials","Tools & Accessories",71
DAMODARIND.NS,DAMODARIND,"Damodar Industries Limited","Consumer Cyclical","Textile Manufacturing",71
PRAKASHSTL.NS,PRAKASHSTL,"Prakash Steelage Limited","Basic Materials","Steel",70
TFL.NS,TFL,"Transwarranty Finance Limited","Financial Services","Mortgage Finance",70
SHEKHAWATI.NS,SHEKHAWATI,"Shekhawati Industries Limited","Consumer Cyclical","Textile Manufacturing",69
BANG.NS,BANG,"Bang Overseas Limited","Consumer Cyclical","Apparel Manufacturing",67
BALKRISHNA.NS,BALKRISHNA,"Balkrishna Paper Mills Limited","Consumer Cyclical","Packaging & Containers",65
AHLADA.NS,AHLADA,"Ahlada Engineers Limited","Industrials","Building Products & Equipment",64
BLUECOAST.NS,BLUECOAST,"Blue Coast Hotels Limited","Consumer Cyclical","Lodging",64
PARASPETRO.NS,PARASPETRO,"Paras Petrofils Limited","Consumer Cyclical","Textile Manufacturing",64
ORIENTALTL.NS,ORIENTALTL,"Oriental Trimex Limited","Industrials","Building Products & Equipment",63
TARAPUR.NS,TARAPUR,"Tarapur Transformers Limited","Industrials","Specialty Industrial Machinery",62
ARCHIES.NS,ARCHIES,"Archies Limited","Consumer Cyclical","Specialty Retail",62
MALUPAPER.NS,MALUPAPER,"Malu Paper Mills Limited","Basic Materials","Paper & Paper Products",61
ATLASCYCLE.NS,ATLASCYCLE,"Atlas Cycles (Haryana) Limited","Consumer Cyclical","Leisure",61
KARMAENG.NS,KARMAENG,"Karma Energy Limited","Utilities","Utilities - Renewable",61
TPHQ.NS,TPHQ,"Teamo Productions HQ Limited","Industrials","Engineering & Construction",60
ADROITINFO.NS,ADROITINFO,"Adroit Infotech Limited","Technology","Information Technology Services",58
VINNY.NS,VINNY,"Vinny Overseas Limited","Consumer Cyclical","Textile Manufacturing",58
GOLDENTOBC.NS,GOLDENTOBC,"Golden Tobacco Limited","Consumer Defensive","Tobacco",58
DANGEE.NS,DANGEE,"Dangee Dums Limited","Consumer Cyclical","Restaurants",57
HAVISHA.NS,HAVISHA,"Sri Havisha Hospitality and Infrastructure Limited","Consumer Cyclical","Lodging",57
RKDL.NS,RKDL,"Ravi Kumar Distilleries Limited","Consumer Defensive","Beverages - Wineries & Distilleries",57
ANSALAPI.NS,ANSALAPI,"Ansal Properties & Infrastructure Limited","Real Estate","Real Estate - Development",57
ICDSLTD.NS,ICDSLTD,"ICDS Limited","Real Estate","Real Estate Services",57
HYBRIDFIN.NS,HYBRIDFIN,"Hybrid Financial Services Limited","Financial Services","Capital Markets",56
BIOFILCHEM.NS,BIOFILCHEM,"Biofil Chemicals and Pharmaceuticals Limited","Healthcare","Drug Manufacturers - Specialty & Generic",56
MITTAL.NS,MITTAL,"Mittal Life Style Limited","Consumer Cyclical","Textile Manufacturing",56
AURIGROW.NS,AURIGROW,"Auri Grow India Limited","Industrials","Electrical Equipment & Parts",55
SVPGLOB.NS,SVPGLOB,"SVP Global Textiles Limited","Consumer Cyclical","Textile Manufacturing",55
FMNL.NS,FMNL,"Future Market Networks Limited","Real Estate","Real Estate Services",55
HBSL.NS,HBSL,"HB Stockholdings Limited","Financial Services","Capital Markets",54
AGSTRA.NS,AGSTRA,"AGS Transact Technologies Limited","Technology","Software - Infrastructure",54
LFIC.NS,LFIC,"Lakshmi Finance & Industrial Corporation Limited","Financial Services","Asset Management",53
LEXUS.NS,LEXUS,"Lexus Granito (India) Limited","Industrials","Building Products & Equipment",53
FLEXITUFF.NS,FLEXITUFF,"Flexituff Ventures International Limited","Consumer Cyclical","Textile Manufacturing",53
NGIL.NS,NGIL,"Nakoda Group of Industries Limited","Consumer Defensive","Packaged Foods",53
SHIVAMILLS.NS,SHIVAMILLS,"Shiva Mills Limited","Consumer Cyclical","Textile Manufacturing",52
MANUGRAPH.NS,MANUGRAPH,"Manugraph India Limited","Industrials","Specialty Industrial Machinery",51
JAIPURKURT.NS,JAIPURKURT,"Nandani Creation Limited","Consumer Cyclical","Apparel Manufacturing",51
LCCINFOTEC.NS,LCCINFOTEC,"LCC Infotech Limited","Consumer Defensive","Education & Training Services",51
MASKINVEST.NS,MASKINVEST,"Mask Investments Limited","Financial Services","Capital Markets",50
CELEBRITY.NS,CELEBRITY,"Celebrity Fashions Limited","Consumer Cyclical","Apparel Manufacturing",50
21STCENMGM.NS,21STCENMGM,"Twentyfirst Century Management Services Limited","Financial Services","Capital Markets",49
PALREDTEC.NS,PALREDTEC,"Palred Technologies Limited","Technology","Consumer Electronics",48
KHAITANLTD.NS,KHAITANLTD,"Khaitan (India) Limited","Industrials","Industrial Distribution",48
LASA.NS,LASA,"Lasa Supergenerics Limited","Healthcare","Drug Manufacturers - Specialty & Generic",48
TNTELE.NS,TNTELE,"Tamilnadu Telecommunications Limited","Technology","Communication Equipment",47
AROGRANITE.NS,AROGRANITE,"Aro Granite Industries Limited","Industrials","Building Products & Equipment",47
WEWIN.NS,WEWIN,"We Win Limited","Technology","Information Technology Services",46
ADL.NS,ADL,"Archidply Decor Limited","Consumer Cyclical","Furnishings, Fixtures & Appliances",46
COUNCODOS.NS,COUNCODOS,"Country Condo's Limited","Real Estate","Real Estate - Development",46
DNAMEDIA.NS,DNAMEDIA,"Diligent Media Corporation Limited","Communication Services","Publishing",46
GSS.NS,GSS,"GSS Infotech Limited","Technology","Information Technology Services",45
MADHUCON.NS,MADHUCON,"Madhucon Projects Limited","Industrials","Engineering & Construction",45
SAGARDEEP.NS,SAGARDEEP,"Sagardeep Alloys Limited","Basic Materials","Copper",44
AKASH.NS,AKASH,"Akash Infra-Projects Limited","Industrials","Engineering & Construction",44
SUPERSPIN.NS,SUPERSPIN,"Super Spinning Mills Limited","Consumer Cyclical","Textile Manufacturing",44
AMBICAAGAR.NS,AMBICAAGAR,"Ambica Agarbathies Aroma & Industries Limited","Consumer Defensive","Household & Personal Products",44
NEXTMEDIA.NS,NEXTMEDIA,"Next Mediaworks Limited","Communication Services","Broadcasting",43
AKSHAR.NS,AKSHAR,"Akshar Spintex Limited","Consumer Cyclical","Textile Manufacturing",42
KRIDHANINF.NS,KRIDHANINF,"Kridhan Infra Limited","Basic Materials","Steel",41
CAPTRUST.NS,CAPTRUST,"Capital Trust Limited","Financial Services","Credit Services",41
TECILCHEM.NS,TECILCHEM,"Tecil Chemicals and Hydro Power Ltd.","Financial Services","Shell Companies",41
GANGAFORGE.NS,GANGAFORGE,"Ganga Forging Limited","Industrials","Metal Fabrication",41
FEL.NS,FEL,"Future Enterprises Limited","Consumer Cyclical","Department Stores",41
MOHITIND.NS,MOHITIND,"Mohit Industries Limited","Consumer Cyclical","Textile Manufacturing",41
TVVISION.NS,TVVISION,"TV Vision Limited","Communication Services","Broadcasting",41
ABMINTLLTD.NS,ABMINTLLTD,"ABM International Limited","Basic Materials","Specialty Chemicals",40
MANGALAM.NS,MANGALAM,"Mangalam Drugs & Organics Limited","Healthcare","Drug Manufacturers - Specialty & Generic",40
KEEPLEARN.NS,KEEPLEARN,"DSJ Keep Learning Limited","Consumer Defensive","Education & Training Services",40
NKIND.NS,NKIND,"N.K Industries Limited","Consumer Defensive","Household & Personal Products",40
SIMBHALS.NS,SIMBHALS,"Simbhaoli Sugars Limited","Consumer Defensive","Confectioners",40
VINEETLAB.NS,VINEETLAB,"Vineet Laboratories Limited","Basic Materials","Chemicals",39
AKG.NS,AKG,"AKG Exim Limited","Industrials","Industrial Distribution",39
MEP.NS,MEP,"MEP Infrastructure Developers Limited","Industrials","Infrastructure Operations",39
PNC.NS,PNC,"Pritish Nandy Communications Ltd","Communication Services","Entertainment",39
ASHOKAMET.NS,ASHOKAMET,"Ashoka Metcast Limited","Basic Materials","Steel",38
MADHAV.NS,MADHAV,"Madhav Marbles and Granites Limited","Industrials","Building Products & Equipment",37
PEARLPOLY.NS,PEARLPOLY,"Pearl Polymers Limited","Consumer Cyclical","Packaging & Containers",37
VCL.NS,VCL,"Vaxtex Cotfab Limited","Consumer Cyclical","Textile Manufacturing",37
TREEHOUSE.NS,TREEHOUSE,"Tree House Education & Accessories Limited","Consumer Defensive","Education & Training Services",37
SITINET.NS,SITINET,"SITI Networks Limited","Communication Services","Entertainment",37
NAGREEKCAP.NS,NAGREEKCAP,"Nagreeka Capital & Infrastructure Ltd.","Financial Services","Asset Management",36
VIJIFIN.NS,VIJIFIN,"Viji Finance Limited","Financial Services","Credit Services",35
SGL.NS,SGL,"STL Global Limited","Consumer Cyclical","Textile Manufacturing",35
ROLLT.NS,ROLLT,"Rollatainers Limited","Real Estate","Real Estate Services",35
KHANDSE.NS,KHANDSE,"Khandwala Securities Limited","Financial Services","Capital Markets",34
WILLAMAGOR.NS,WILLAMAGOR,"Williamson Magor & Co. Limited","Financial Services","Credit Services",34
KANANIIND.NS,KANANIIND,"Kanani Industries Limited","Consumer Cyclical","Luxury Goods",34
CYBERMEDIA.NS,CYBERMEDIA,"Cyber Media (India) Limited","Communication Services","Publishing",34
INFOMEDIA.NS,INFOMEDIA,"Infomedia Press Limited","Financial Services","Shell Companies",33
ARSHIYA.NS,ARSHIYA,"Arshiya Limited","Industrials","Integrated Freight & Logistics",33
LAXMICOT.NS,LAXMICOT,"Laxmi Cotspin Limited","Consumer Cyclical","Textile Manufacturing",33
SUPREMEENG.NS,SUPREMEENG,"Supreme Engineering Limited","Basic Materials","Steel",32
KAUSHALYA.NS,KAUSHALYA,"Kaushalya Infrastructure Development Corporation Limited","Industrials","Engineering & Construction",32
SHRENIK.NS,SHRENIK,"Shrenik Limited","Basic Materials","Paper & Paper Products",31
ASTRON.NS,ASTRON,"Astron Paper & Board Mill Limited","Basic Materials","Paper & Paper Products",30
SANWARIA.NS,SANWARIA,"Sanwaria Consumer Limited","Consumer Defensive","Farm Products",30
