ticker,symbol,name,sector,industry,marketCap,currency,exchange,quoteType,isin
RAJSREESUG.NS,RAJSREESUG,Rajshree Sugars & Chemicals Limited,Consumer Defensive,Confectioners,1219015936,INR,NSE,EQUITY,
RAMANEWS.NS,RAMANEWS,Shree Rama Newsprint Limited,Consumer Defensive,Beverages - Non-Alcoholic,4574658048,INR,NSE,EQUITY,
RANASUG.NS,RANASUG,Rana Sugars Limited,Consumer Defensive,Confectioners,2041410816,INR,NSE,EQUITY,
REGAAL.NS,REGAAL,REGAAL RESOURCES LIMITED,Consumer Defensive,Packaged Foods,7566610944,INR,NSE,EQUITY,
RENUKA.NS,RENUKA,Shree Renuka Sugars Limited,Consumer Defensive,Confectioners,56198709248,INR,NSE,EQUITY,
RETAIL.NS,RETAIL,JHS Svendgaard Retail Ventures Limited,Consumer Defensive,Grocery Stores,208636560,INR,NSE,EQUITY,
RKDL.NS,RKDL,Ravi Kumar Distilleries Limited,Consumer Defensive,Beverages - Wineries & Distilleries,571200000,INR,NSE,EQUITY,
ROML.NS,ROML,Raj Oil Mills Limited,Consumer Defensive,Packaged Foods,753164992,INR,NSE,EQUITY,
SAKHTISUG.NS,SAKHTISUG,Sakthi Sugars Limited,Consumer Defensive,Confectioners,2275610880,INR,NSE,EQUITY,
SAKUMA.NS,SAKUMA,Sakuma Exports Limited,Consumer Defensive,Farm Products,3477021696,INR,NSE,EQUITY,
SANWARIA.NS,SANWARIA,Sanwaria Consumer Limited,Consumer Defensive,Farm Products,295109184,INR,NSE,EQUITY,
SARVESHWAR.NS,SARVESHWAR,Sarveshwar Foods Limited,Consumer Defensive,Packaged Foods,5197513216,INR,NSE,EQUITY,
SCPL.NS,SCPL,Sheetal Cool Products Limited,Consumer Defensive,Packaged Foods,3198396416,INR,NSE,EQUITY,
SDBL.NS,SDBL,Som Distilleries & Breweries Limited,Consumer Defensive,Beverages - Brewers,22286518272,INR,NSE,EQUITY,
SHANTI.NS,SHANTI,Shanti Overseas (India) Limited,Consumer Defensive,Farm Products,103285800,INR,NSE,EQUITY,
SIMBHALS.NS,SIMBHALS,Simbhaoli Sugars Limited,Consumer Defensive,Confectioners,401687136,INR,NSE,EQUITY,
